"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging wijken en buurten (code)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Afstand tot warenhuis (km)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 10 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 20 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Afstand tot hotel e.d. (km)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 10 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 20 km (aantal)";"Kinderopvang/Kinderdagverblijf/Afstand tot kinderdagverblijf (km)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 1 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 3 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 5 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Afstand tot buitenschoolse opvang (km)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 1 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 3 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 5 km (aantal)";"Onderwijs/Basisonderwijs/Afstand tot school (km)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 1 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 10 km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 10 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot binnenzwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)";"Afstand tot brandweerkazerne (km)"
"Rosenburg";"'s-Gravenhage                           ";"Buurt     ";"BU05181882";"1";0,6;2,8;28;61,8;1,7;0,6;1,8;3;5;12,4;1,8;2;4;6,7;;;;;;0,8;1;32,4;83,2;0,4;16,8;197,7;529,7;1;6;18,8;33,8;0,6;1,7;63,7;214,3;0,5;9;109,8;296,2;0,5;5,5;108,7;390,9;2,9;14,9;96,6;134,6;0,6;6,5;73,4;185,7;0,7;3,1;44,1;107,2;0,8;1,7;33,6;80,8;0,6;11,4;28,2;60,8;0,7;7,8;21,5;47,9;0,9;6,3;12;30,2;;;;;;;;;;;;;;3,7;5,2;5,9;1;0,9;4,2;4,3;5,1;25;36,3;2,4;8,6;21,2;27,8;4,7;4,5;1,6;6;12,5;2;1,8;4,4;11,3;17,1;53,2;1,7
"Componistenbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05181893";"1";0,4;2;21,7;53,4;2,4;0,4;2,4;2,6;5;11,3;2,4;1,6;4;6,3;;;;;;0,5;3,6;20,7;71,4;0,5;17,9;135,2;457,6;0,5;5,9;18,2;33,3;1;0,6;32,4;169,2;0,5;5,8;74,8;237,8;0,5;5;80,8;303,9;2;9,7;95,3;132,9;0,4;4,7;56,8;160,5;0,4;4,7;37;92,2;0,5;3;25,9;69,5;0,5;11,1;26,2;57;0,6;7,8;19,3;45,1;0,6;6,5;11,1;28,4;;;;;;;;;;;;;;3,7;5,8;6,5;0,4;0,9;4,3;4,4;5,1;25;36,6;3;4;20,9;27;5,3;4,6;1;6;12;1,8;2,1;5,1;11;17;53;1,9
"Waldeck-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05181894";"1";1;1;15,2;42,5;3,1;1;3,1;1,6;6,7;11;3,1;1;4;6;;;;;;0,3;2,3;13,4;55,5;0,3;13,9;82,8;330;1,1;5;18,8;32,3;1,5;0;9;105;0,3;4,1;45,4;180,9;0,4;5,6;46,4;195,2;1,6;3,2;96,2;130,7;0,3;3,7;32,6;124,4;0,5;2,1;25,9;74,6;0,3;2;15,8;53;0,4;9,4;19,5;53,1;0,4;6,4;14,4;42,1;1,1;4,4;8,4;27,1;;;;;;;;;;;;;;3;6,6;7,3;1;1,7;3,7;5,3;0,3;23,6;37;3,7;2,3;20;27;6,1;5,4;0;6;12;1,1;1,4;5,9;10;17;53;2,6
"Wijk 19 Vruchtenbuurt";"'s-Gravenhage                           ";"Wijk      ";"WK051819  ";"1";0,4;4;33,4;67;1,9;0,5;1,9;3;5;12,3;1,9;2;4;6,3;;;;;;1;0,9;36,4;89,5;0,2;20,9;237,4;588,1;1,1;6,6;18,6;34,1;0,5;3,1;81,3;246,2;0,3;12,6;128;345,7;0,3;9,8;146,3;509,5;3;26,4;97;135;0,3;10,1;87,4;200,6;0,5;5,2;52,5;116,1;0,5;2,9;37,6;85,9;0,7;14,3;30,1;60,4;0,8;9,8;22,9;47,7;0,7;7,7;13,9;30,3;;;;;;;;;;;;;;4,3;5,1;5,6;1,1;1;4,9;3,5;8,3;25,1;35,5;2,3;12;21;29;4,3;3,7;2,3;6;12,8;2,6;1,7;4,4;11;17;53,3;2,3
"Vruchtenbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05181953";"1";0,4;4,4;33,2;66,7;2;0,4;2;3;5;12,1;2;2;4;6,2;;;;;;0,9;1,2;35,4;88;0,2;22,1;233;585;1,1;6,7;18,5;34,2;0,4;3,5;78,7;245,6;0,3;13,1;125,6;344,4;0,3;10,8;150,1;515,8;2,9;27,5;97;134,8;0,3;10,3;86,7;198,1;0,4;5,8;52,6;115;0,5;3,2;36,8;84,7;0,7;14,8;30,1;59,5;0,7;10;22,8;47,2;0,7;7,9;14,2;29,8;;;;;;;;;;;;;;4,4;5,2;5,7;1,1;1;5;3,4;8,7;25,1;35,6;2,4;12,2;21;29;4,4;3,6;2,2;6;12,7;2,7;1,7;4,5;11;17;53,2;2,4
"Eykenduinen";"'s-Gravenhage                           ";"Buurt     ";"BU05181983";"1";0,5;2,8;34,2;67,8;1,4;0,5;1,5;3;5;12,6;1,5;2;4;6,6;;;;;;1,1;0,3;39;93,4;0,3;17,7;249,4;596,5;1,3;6,2;19;34;0,5;2,2;88,4;247,7;0,4;11,5;134,5;349,3;0,4;7;136,1;492,2;3,3;23,3;97;135,4;0,4;9,6;89,4;207,4;0,7;3,5;52,4;119;0,7;2,2;39,8;89,4;0,9;13;30,1;63;0,9;9;23,1;49,4;0,9;7,1;13,1;31,7;;;;;;;;;;;;;;4;4,8;5,5;1,2;1;4,5;3,8;7,3;25;35,3;2,1;11,4;21,1;28,9;4,3;4;2,5;6;13;2,3;1,5;4,1;11;17;53,3;1,9
"Wijk 20 Valkenboskwartier";"'s-Gravenhage                           ";"Wijk      ";"WK051820  ";"1";0,4;5,4;42;82;2,4;0,7;2,4;3,1;5,8;14,2;2,4;2,1;4,8;8,4;;;;;;0,5;6,7;43,6;110,5;0,3;41,8;359,1;741,1;1,1;10,6;19,2;36,6;0,3;27;168,6;301,6;0,4;22,8;184,4;493,4;0,3;35,6;281,3;745,3;2,1;59,6;99,5;144,8;0,4;13,6;121,1;231,9;0,5;5,4;66,2;139,9;0,6;3,6;48,4;97,8;0,7;18,9;36,2;62,8;1,2;13,6;26,7;48,2;1,2;10;20,6;33,1;;;;;;;;;;;;;;5,2;4,3;4,3;0,6;2,3;5,8;2,4;16,4;26;41,3;1,2;17,3;21,2;31,7;3;2,6;5,1;7,2;15,1;3,7;0,7;3,7;11,7;17;55,1;2
"Heesterbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05182054";"1";0,4;3,4;38,7;78,4;2,5;0,8;2,5;3;5,5;13,3;2,5;2;4,5;7,6;;;;;;0,7;3,3;37,9;104,7;0,4;21,1;303,9;701;1,3;9,9;19,2;35,5;0,4;14,7;128,8;289,5;0,5;13,4;153;459,4;0,4;19,3;209,1;702;2,4;51,9;97,9;140,3;0,6;10,1;109,6;220,2;0,6;4,1;61,5;131,9;0,6;2,6;44,2;92,3;0,9;17,4;33,9;61,3;1,2;12;25,3;47,2;1,2;9,5;18,2;32,1;;;;;;;;;;;;;;5,1;4,6;4,7;0,7;2;5,7;2,7;14,6;25,8;38,1;1,6;16,9;21;30,2;3,4;2,9;5;6,8;14;3,5;1;4;11,2;17;54,2;2,4
"Valkenboskwartier";"'s-Gravenhage                           ";"Buurt     ";"BU05182055";"1";0,4;6,5;44;84,2;2,3;0,6;2,3;3,2;6;14,7;2,3;2,2;5;8,9;;;;;;0,4;8,7;47;114;0,2;54,1;391,8;764,8;1;11;19,2;37,3;0,2;34,4;192,1;308,8;0,3;28,4;203;513,6;0,2;45,3;324,1;771;1,8;64,1;100,5;147,5;0,3;15,7;128;238,8;0,5;6,1;69;144,6;0,5;4,2;50,9;101;0,6;19,8;37,5;63,6;1,1;14,5;27,5;48,7;1,2;10,3;22,1;33,6;;;;;;;;;;;;;;5,3;4,1;4,1;0,6;2,4;5,9;2,2;17,5;26,1;43,2;1;17,5;21,4;32,6;2,8;2,4;5,1;7,4;15,8;3,8;0,5;3,5;11,9;17;55,6;1,8
"Wijk 21 Regentessekwartier";"'s-Gravenhage                           ";"Wijk      ";"WK051821  ";"1";0,5;5,1;46,2;87,2;1,6;0,5;1,6;3,8;6;15,2;1,6;2,8;5;9,2;;;;;;0,6;5,2;51,6;116,3;0,3;44,3;440,1;779,2;1,4;11;19,4;38,5;0,3;23,6;226,4;317,9;0,3;23,3;262;524,8;0,2;38,7;444,5;807,4;1,2;68,5;103,1;151,7;0,4;12,1;130,1;249,5;0,5;4,9;68,1;149,6;0,5;4,4;51,7;103,8;0,8;18,4;37,3;65,3;0,9;14,2;27,1;50,3;1;10,1;22,2;34,5;;;;;;;;;;;;;;4,7;3,6;3,6;1,3;2;6,4;1,8;19,4;25,9;44,9;0,6;17,9;22,2;32,4;2,1;2,1;5,4;7,9;16;3,4;1,1;3,2;12;17;56,7;1,1
"Rond de Energiecentrale";"'s-Gravenhage                           ";"Buurt     ";"BU05182110";"1";0,5;4,6;44,5;88,4;1,3;0,5;1,3;3,5;6,1;15,6;1,3;2,5;5,1;9,4;;;;;;0,7;4,6;53,6;121,3;0,3;42,5;455,7;797,8;1,3;11,7;19,8;39;0,3;30,3;237,7;321,3;0,3;22,5;282,1;533,6;0,3;30,2;459,1;820,5;1,4;65,1;106,3;152,6;0,3;11,7;128,7;258,5;0,5;5,2;64,5;154,9;0,4;5,6;51,4;106,7;0,7;17,8;38,2;66,7;0,8;13,7;28,2;51,4;0,9;9,4;22,8;35,2;;;;;;;;;;;;;;4,4;3,3;3,3;1,2;1,8;6,2;2,1;19;26,9;44,8;0,6;17,9;22,6;32,7;1,8;2,3;5,1;8,7;16;3,1;1,1;3;12;17;56,5;0,8
"Koningsplein e.o.";"'s-Gravenhage                           ";"Buurt     ";"BU05182144";"1";0,5;5,5;47,6;86,2;1,9;0,6;1,9;4;6;14,9;1,9;3;5;9;;;;;;0,5;5,8;49,9;111,9;0,3;45,8;426,4;762,8;1,4;10,4;19,1;38,1;0,4;17,7;216,4;314,8;0,3;24,1;244,3;517,1;0,2;46,1;431,6;795,8;1,1;71,5;100,4;151;0,4;12,5;131,3;241,6;0,6;4,7;71,3;144,9;0,6;3,4;51,9;101,1;0,8;18,9;36,5;64;1;14,7;26,2;49,3;1,1;10,6;21,7;33,9;;;;;;;;;;;;;;5;3,8;3,8;1,3;2,3;6,5;1,6;19,7;25,1;45;0,6;18;21,8;32,1;2,3;1,9;5,8;7,2;16;3,7;1,1;3,3;12;17;56,8;1,3
"Wijk 22 Zeeheldenkwartier";"'s-Gravenhage                           ";"Wijk      ";"WK051822  ";"1";0,7;1,7;43,7;79,9;1,8;0,7;1,8;3,9;6;16;1,8;2,9;5;9;;;;;;0,4;4,5;52,7;108,7;0,3;27,6;420,9;749,8;2,1;9,8;19,3;39,4;0,3;16,3;216,5;319,4;0,3;26,8;290,3;512,4;0,2;57;527,2;822,9;0,5;77;100,2;151,7;0,4;10,4;113,6;240,3;0,6;2,5;65,1;143,9;0,9;0,8;44,5;95,9;0,8;18,1;34,9;63,1;1,3;13;25,1;49,8;0,8;11,3;20,8;33,4;;;;;;;;;;;;;;4,3;3;3;2,1;2,2;7,5;0,9;20,9;25;46,3;0,9;17,7;22;32;1,9;1,7;5,9;7,5;16;3,6;1;2,7;11,9;16,7;57;1
"Zeeheldenkwartier";"'s-Gravenhage                           ";"Buurt     ";"BU05182245";"1";0,7;1,7;43,7;79,9;1,8;0,7;1,8;3,9;6;16;1,8;2,9;5;9;;;;;;0,4;4,5;52,7;108,7;0,3;27,6;420,9;749,8;2,1;9,8;19,3;39,4;0,3;16,3;216,5;319,4;0,3;26,8;290,3;512,4;0,2;57;527,2;822,9;0,5;77;100,2;151,7;0,4;10,4;113,6;240,3;0,6;2,5;65,1;143,9;0,9;0,8;44,5;95,9;0,8;18,1;34,9;63,1;1,3;13;25,1;49,8;0,8;11,3;20,8;33,4;;;;;;;;;;;;;;4,3;3;3;2,1;2,2;7,5;0,9;20,9;25;46,3;0,9;17,7;22;32;1,9;1,7;5,9;7,5;16;3,6;1;2,7;11,9;16,7;57;1
"Wijk 23 Willemspark";"'s-Gravenhage                           ";"Wijk      ";"WK051823  ";"1";0,7;3,2;20,6;72,3;3,2;1;2,4;3;6;16;2,4;2,6;5;9;;;;;;1,1;0,3;35;97,8;0,3;18,2;221,8;687,8;1,7;10,8;20,6;41,5;0,3;5,7;102,8;303,7;0,2;15,4;238,8;491;0,1;40;450,8;839,4;0,6;83,1;99,1;154,6;0,3;6,5;62,2;214,2;0,3;5,5;39,3;130,3;0,5;1,5;20,2;82,2;0,8;11;33,8;64,1;0,8;5,8;25;50;0,8;9,9;20;36;;;;;;;;;;;;;;3,1;1,8;1,8;2,1;3,3;9,1;0,8;22,1;25;47,1;1;16,2;22;32;2,9;1,9;6;8,5;16;3;1,5;1,8;11,4;17,9;57;1,2
"Willemspark";"'s-Gravenhage                           ";"Buurt     ";"BU05182347";"1";0,7;3,2;20,6;72,3;3,2;1;2,4;3;6;16;2,4;2,6;5;9;;;;;;1,1;0,3;35;97,8;0,3;18,2;221,8;687,8;1,7;10,8;20,6;41,5;0,3;5,7;102,8;303,7;0,2;15,4;238,8;491;0,1;40;450,8;839,4;0,6;83,1;99,1;154,6;0,3;6,5;62,2;214,2;0,3;5,5;39,3;130,3;0,5;1,5;20,2;82,2;0,8;11;33,8;64,1;0,8;5,8;25;50;0,8;9,9;20;36;;;;;;;;;;;;;;3,1;1,8;1,8;2,1;3,3;9,1;0,8;22,1;25;47,1;1;16,2;22;32;2,9;1,9;6;8,5;16;3;1,5;1,8;11,4;17,9;57;1,2
"Wijk 24 Haagse Bos";"'s-Gravenhage                           ";"Wijk      ";"WK051824  ";"1";0,6;0,8;16,6;64;3,6;0,8;3;3,7;7;16,6;3;3,3;5;9,6;;;;;;0,6;5,6;33,1;88;0,6;14,1;185,1;577,5;1,1;6,9;21,5;44,4;0,7;4,7;71,6;244;0,3;21,2;200,6;422,7;0,5;34,5;342,1;705,2;0,9;58,2;101;157,1;0,5;5,4;48,7;180,8;0,5;1,5;35,5;117,5;1,1;0,9;17,5;72,5;0,6;12,1;28,2;64,7;1,7;8,7;21,1;50;0,6;8,3;16,2;36,3;;;;;;;;;;;;;;1,4;1,1;1,1;1,1;1,6;9,4;0,6;22,2;26,3;49;1,7;14,9;22;32;3,1;2,1;6,2;9,6;16;2,9;0,7;3,4;13;18;57,2;3,1
"Haagse Bos";"'s-Gravenhage                           ";"Buurt     ";"BU05182449";"1";0,6;0,8;16,6;64;3,6;0,8;3;3,7;7;16,6;3;3,3;5;9,6;;;;;;0,6;5,6;33,1;88;0,6;14,1;185,1;577,5;1,1;6,9;21,5;44,4;0,7;4,7;71,6;244;0,3;21,2;200,6;422,7;0,5;34,5;342,1;705,2;0,9;58,2;101;157,1;0,5;5,4;48,7;180,8;0,5;1,5;35,5;117,5;1,1;0,9;17,5;72,5;0,6;12,1;28,2;64,7;1,7;8,7;21,1;50;0,6;8,3;16,2;36,3;;;;;;;;;;;;;;1,4;1,1;1,1;1,1;1,6;9,4;0,6;22,2;26,3;49;1,7;14,9;22;32;3,1;2,1;6,2;9,6;16;2,9;0,7;3,4;13;18;57,2;3,1
"Wijk 25 Mariahoeve en Marlot";"'s-Gravenhage                           ";"Wijk      ";"WK051825  ";"1";0,7;1,8;7,3;36,3;2,8;0,7;2,8;2,3;7;16,9;2,8;2,3;5;10;;;;;;0,6;2,1;17,1;53,2;0,7;5,6;67,9;274,8;2,7;5,5;19,9;44;1,1;1,2;15,3;90,9;0,6;3,9;55,5;259,7;0,8;2,2;70,7;420,6;1,7;34,7;96,7;157,8;0,6;2,8;29,2;95,8;0,5;3,6;21,9;69,4;0,6;2,5;11,3;40,4;0,6;5,7;19,8;58,4;0,6;4,3;15,3;46,3;2,6;2,2;11,9;34,3;;;;;;;;;;;;;;1,4;1,6;3,4;1,9;1,4;11,2;2,7;13,6;26,9;49;0,9;8,2;22;32;4,9;2,5;3,5;9,9;16;4,6;2,2;3;13;18;57,3;1,9
"Landen";"'s-Gravenhage                           ";"Buurt     ";"BU05182561";"1";0,8;1,4;7,1;29,8;2,6;0,7;2,6;1,3;7;16,8;2,6;1,3;5;10;;;;;;0,5;2,1;14,8;45,4;0,9;4,1;59,8;211,8;2,6;5;18,6;44,2;1,4;0,1;14,7;57,3;0,8;3,5;46,3;207,7;1;0,5;52,8;334,2;1,7;26,6;95,3;158,2;0,8;2,3;25,5;77,8;0,5;2,9;21,4;58;0,5;2,6;10,9;32,6;0,4;4;17,6;56;0,4;3,9;12,9;44,5;3;0,7;10,6;33,4;;;;;;;;;;;;;;1,2;1,5;3,9;2,4;1,9;11,7;3;11,7;27,2;49;1;5,9;21,9;32;5,3;2,3;2,4;10;16;5,1;2,7;2,8;13;18;57,5;1,8
"Kampen";"'s-Gravenhage                           ";"Buurt     ";"BU05182567";"1";0,6;2,4;7,1;48,5;3,1;0,8;3,1;4;7;17;3,1;4;5;10;;;;;;0,8;1,9;22,2;66,3;0,7;5,4;86,5;384,2;2,6;6,2;22;44;0,5;3,8;17,5;149,2;0,6;4;82,1;329,1;0,5;6,5;109,6;543,8;1,4;45,3;99;157,3;0,8;3,6;33,4;127,8;0,5;4,2;22,7;87,8;0,8;1,8;12;55;0,9;8,9;22;61,9;0,9;5,7;17,9;48,9;2;4,7;12,9;35,9;;;;;;;;;;;;;;1,9;1,6;2,7;1,1;0,7;10,4;2,1;16,9;26,5;49;1;10,6;22;32;4,1;2,8;4,8;9,4;16;4;1,5;3,4;13;18;57;2,3
"Marlot";"'s-Gravenhage                           ";"Buurt     ";"BU05182568";"1";1,5;0;6;26,5;3,3;1,4;3,3;1,6;7;16,3;3,3;1,6;5;10;;;;;;1;0,5;9,5;40,1;1,6;0;29;194,8;3,3;5;17,4;42,7;2,1;0;10,1;50,3;0,7;1;24,5;185,4;1;0,6;32,1;304,6;1,4;27,1;95,5;158,3;1,2;0,3;15,9;69;1;0,8;13,9;52;1;0,7;7,3;29;1,2;3,4;16,3;54;1,2;3;12,3;42,8;3,1;0,4;9,7;33,1;;;;;;;;;;;;;;0,9;2,3;3,7;2,4;2;12;2,7;10,7;27,2;49;1,2;6,6;22;32;5,6;3;2,5;10;16;4,8;2,8;3,5;12,7;18;58,1;2,5
