"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging gemeente, wijk, buurt (code)";"Bevolking/Aantal inwoners (aantal)";"Bevolking/Geslacht/Mannen (aantal)";"Bevolking/Geslacht/Vrouwen (aantal)";"Bevolking/Leeftijdsgroepen/0 tot 15 jaar (aantal)";"Bevolking/Leeftijdsgroepen/15 tot 25 jaar (aantal)";"Bevolking/Leeftijdsgroepen/25 tot 45 jaar (aantal)";"Bevolking/Leeftijdsgroepen/45 tot 65 jaar (aantal)";"Bevolking/Leeftijdsgroepen/65 jaar of ouder (aantal)";"Bevolking/Burgerlijke staat/Ongehuwd (aantal)";"Bevolking/Burgerlijke staat/Gehuwd (aantal)";"Bevolking/Burgerlijke staat/Gescheiden (aantal)";"Bevolking/Burgerlijke staat/Verweduwd (aantal)";"Bevolking/Bevolking naar herkomst/Herkomstland/Nederland (aantal)";"Bevolking/Bevolking naar herkomst/Herkomstland/Europa (exclusief Nederland)  (aantal)";"Bevolking/Bevolking naar herkomst/Herkomstland/Buiten Europa  (aantal)";"Bevolking/Bevolking naar herkomst/Geboren in Nederland/Nederland (aantal)";"Bevolking/Bevolking naar herkomst/Geboren in Nederland/Europa (exclusief Nederland)  (aantal)";"Bevolking/Bevolking naar herkomst/Geboren in Nederland/Buiten Europa  (aantal)";"Bevolking/Bevolking naar herkomst/Geboren buiten Nederland/Europa (exclusief Nederland) (aantal)";"Bevolking/Bevolking naar herkomst/Geboren buiten Nederland/Buiten Europa (aantal)";"Bevolking/Geboorte en sterfte/Geboorte totaal (aantal)";"Bevolking/Geboorte en sterfte/Geboorte relatief (per 1 000 inwoners)";"Bevolking/Geboorte en sterfte/Sterfte totaal (aantal)";"Bevolking/Geboorte en sterfte/Sterfte relatief (per 1 000 inwoners)";"Bevolking/Particuliere huishoudens/Huishoudens totaal (aantal)";"Bevolking/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)";"Bevolking/Particuliere huishoudens/Huishoudens zonder kinderen (aantal)";"Bevolking/Particuliere huishoudens/Huishoudens met kinderen (aantal)";"Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (aantal)";"Bevolking/Bevolkingsdichtheid (aantal inwoners per km²)";"Wonen en vastgoed/Woningvoorraad (aantal)";"Wonen en vastgoed/Nieuwbouw woningen  (aantal)";"Wonen en vastgoed/Niet-woningvoorraad (aantal)";"Wonen en vastgoed/Nieuwbouw niet-woningen (aantal)";"Wonen en vastgoed/Gemiddelde WOZ-waarde van woningen (x 1 000 euro)";"Wonen en vastgoed/Woningen naar type/Percentage eengezinswoning (%)";"Wonen en vastgoed/Woningen naar type/Percentage tussenwoning (eengezins) (%)";"Wonen en vastgoed/Woningen naar type/Percentage hoekwoning (eengezins) (%)";"Wonen en vastgoed/Woningen naar type/Percentage twee-onder-één-kap-woning (ee (%)";"Wonen en vastgoed/Woningen naar type/Percentage vrijstaande woning (eengezins (%)";"Wonen en vastgoed/Woningen naar type/Percentage meergezinswoning (%)";"Wonen en vastgoed/Onbewoonde woningen (%)";"Wonen en vastgoed/Woningen naar eigendom/Koopwoningen (%)";"Wonen en vastgoed/Woningen naar eigendom/Huurwoningen/Huurwoningen totaal (%)";"Wonen en vastgoed/Woningen naar eigendom/Huurwoningen/In bezit woningcorporatie (%)";"Wonen en vastgoed/Woningen naar eigendom/Huurwoningen/In bezit overige verhuurders (%)";"Wonen en vastgoed/Woningen naar bouwjaar/Bouwjaar meer dan tien jaar geleden (%)";"Wonen en vastgoed/Woningen naar bouwjaar/Bouwjaar afgelopen tien jaar (%)";"Energie/Gemiddelde elektriciteitslevering/Gemiddelde elektriciteitslevering totaal (kWh)";"Energie/Gemiddelde elektriciteitslevering/Gemiddelde elektriciteitsteruglevering ()";"Energie/Gemiddeld aardgasverbruik/Gemiddeld aardgasverbruik totaal (m³)";"Energie/Gemiddeld aardgasverbruik/Percentage woningen met stadsverwarming (%)";"Energie/Gemiddeld aardgasverbruik/Aardgasvrije woningen (%)";"Energie/Gemiddeld aardgasverbruik/Aardgaswoningen (%)";"Energie/Woningen met zonnestroom (%)";"Energie/Woningen hoofdz. elektrisch verwarmd (%)";"Energie/Aantal publieke laadpalen (aantal)";"Onderwijs/Onderwijssoort/Leerlingen po (aantal)";"Onderwijs/Onderwijssoort/Leerlingen vo (incl. vavo)  (aantal)";"Onderwijs/Onderwijssoort/Studenten mbo (excl. extranei) (aantal)";"Onderwijs/Onderwijssoort/Studenten hbo (aantal)";"Onderwijs/Onderwijssoort/Studenten wo (aantal)";"Onderwijs/Hoogst behaald onderwijsniveau/Basisonderwijs, vmbo, mbo1 (aantal)";"Onderwijs/Hoogst behaald onderwijsniveau/Havo, vwo, mbo2-4 (aantal)";"Onderwijs/Hoogst behaald onderwijsniveau/Hbo, wo (aantal)";"Arbeid/Werkzame beroepsbevolking (aantal)";"Arbeid/Nettoarbeidsparticipatie (%)";"Arbeid/Onderverdeling werkenden/Percentage werknemers (%)";"Arbeid/Onderverdeling werkenden/Werknemers met vaste arbeidsr (%)";"Arbeid/Onderverdeling werkenden/Werknemers met flexibele arbe (%)";"Arbeid/Onderverdeling werkenden/Percentage zelfstandigen (%)";"Inkomen/Personen/Aantal inkomensontvangers   (aantal)";"Inkomen/Personen/Gemiddeld inkomen per inkomensontvanger  (x 1 000 euro)";"Inkomen/Personen/Gemiddeld inkomen per inwoner  (x 1 000 euro)";"Inkomen/Personen/40% personen met laagste inkomen (%)";"Inkomen/Personen/20% personen met hoogste inkomen (%)";"Inkomen/Personen/Personen in armoede (%)";"Inkomen/Personen/Personen tot 25% boven armoedegrens (%)";"Inkomen/Huishoudens/Gem. gestandaardiseerd inkomen (x 1 000 euro)";"Inkomen/Huishoudens/40% huishoudens met laagste inkomen (%)";"Inkomen/Huishoudens/20% huishoudens met hoogste inkomen (%)";"Inkomen/Huishoudens/Mediaan vermogen van particuliere huish. (x 1 000 euro)";"Sociale zekerheid/Personen per soort uitkering; Bijstand (aantal)";"Sociale zekerheid/Personen per soort uitkering; AO (aantal)";"Sociale zekerheid/Personen per soort uitkering; WW (aantal)";"Sociale zekerheid/Personen per soort uitkering; AOW (aantal)";"Zorg/Jongeren met jeugdzorg in natura (aantal)";"Zorg/Percentage jongeren met jeugdzorg (%)";"Zorg/Wmo-cliënten (aantal)";"Zorg/Wmo-cliënten relatief (per 1 000 inwoners)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen totaal (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/A Landbouw, bosbouw en visserij (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/B-F Nijverheid en energie (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/G+I Handel en horeca (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/H+J Vervoer, informatie en communicatie (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/K-L Financiële diensten, onroerend goed (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/M-N Zakelijke dienstverlening (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/O-Q Overheid, onderwijs en zorg (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/R-U Cultuur, recreatie, overige diensten (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's totaal (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; brandstof benzine (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; overige brandstof (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's per huishouden (per huishouden)";"Motorvoertuigen/Personenauto's/Personenauto's naar oppervlakte (per km²)";"Motorvoertuigen/Motorfietsen (aantal)";"Nabijheid voorzieningen/Afstand tot huisartsenpraktijk (km)";"Nabijheid voorzieningen/Afstand tot grote supermarkt (km)";"Nabijheid voorzieningen/Afstand tot kinderdagverblijf (km)";"Nabijheid voorzieningen/Basisonderwijs/Afstand tot school (km)";"Nabijheid voorzieningen/Basisonderwijs/Scholen binnen 3 km (aantal)";"Oppervlakte/Oppervlakte totaal (ha)";"Oppervlakte/Oppervlakte land (ha)";"Oppervlakte/Oppervlakte water (ha)";"Postcode/Meest voorkomende postcode (code)";"Postcode/Dekkingspercentage (code)";"Stedelijkheid/Mate van stedelijkheid (code)";"Stedelijkheid/Omgevingsadressendichtheid (per km²)"
"Wijk 28 Centrum";"'s-Gravenhage                           ";"Wijk      ";"WK051828  ";"1";21920;11175;10740;2065;2910;9115;4905;2920;15160;4425;1875;455;7665;4535;9715;7665;855;3390;3680;6330;;;;;13910;8805;3090;2010;1,6;11067;13893;;3041;;375;7;6;1;0;0;93;11;21;78;34;44;94;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6420;25;430;1500;510;225;1595;920;1210;6770;4070;2700;0,5;3418;405;0,6;0,5;0,5;0,6;44;205;198;7;"         .";;1;7911
"Kortenbos";"'s-Gravenhage                           ";"Buurt     ";"BU05182811";"1";7850;3950;3905;855;1065;2910;1895;1125;5315;1665;695;180;2945;1550;3360;2940;320;1275;1235;2080;;;;;4785;2960;1020;805;1,6;12985;4767;;792;;346;6;5;0;0;0;94;10;27;72;36;37;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1845;10;145;430;165;50;425;305;315;1845;1510;330;0,4;3048;175;0,5;0,5;0,4;0,5;46,5;63;60;3;"      2513";5;1;8461
"Voorhout";"'s-Gravenhage                           ";"Buurt     ";"BU05182812";"1";2595;1325;1270;150;355;1190;540;355;1775;600;145;75;985;795;815;985;110;195;680;620;;;;;1785;1195;435;150;1,5;4402;1918;;936;;557;13;12;1;0;0;87;23;28;71;8;63;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1660;0;60;415;105;110;490;210;270;1030;645;385;0,6;1746;55;0,6;0,7;0,7;0,8;33,2;62;59;3;"      2514";4;1;6193
"Uilebomen";"'s-Gravenhage                           ";"Buurt     ";"BU05182813";"1";4035;2065;1965;410;375;1900;820;525;2685;945;335;70;1275;750;2005;1275;155;715;595;1295;;;;;2420;1340;685;395;1,7;14107;2456;;327;;413;4;3;1;0;0;96;9;18;82;31;51;74;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;825;5;35;175;80;20;210;150;150;2450;780;1670;1;8561;50;0,6;0,4;0,6;1;41,5;29;29;0;"      2511";1;1;7011
"Zuidwal";"'s-Gravenhage                           ";"Buurt     ";"BU05182814";"1";7435;3835;3600;655;1115;3115;1650;910;5390;1220;700;130;2465;1430;3540;2460;270;1205;1165;2340;;;;;4920;3300;955;665;1,5;14862;4752;;986;;313;7;6;1;0;0;93;9;14;86;45;41;98;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2085;15;190;480;160;40;470;255;475;1450;1135;315;0,3;2896;125;0,6;0,4;0,4;0,6;46,4;51;50;1;"      2512";2;1;8668
"Wijk 29 Schildersbuurt";"'s-Gravenhage                           ";"Wijk      ";"WK051829  ";"1";30330;15125;15205;5285;4475;8420;8080;4080;17215;8850;3320;945;2730;3025;24580;2725;460;9840;2560;14740;;;;;13685;6365;2200;5115;2,2;20826;12740;;763;;269;14;12;2;0;0;86;4;19;81;66;15;97;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4555;440;1470;505;320;30;630;845;310;7335;5860;1475;0,5;5035;250;0,4;0,4;0,3;0,4;49,3;146;146;1;"         .";;1;8671
"Schildersbuurt-West";"'s-Gravenhage                           ";"Buurt     ";"BU05182915";"1";14120;7145;6970;2410;2115;4265;3630;1690;8275;3980;1455;410;1175;1885;11060;1175;235;4520;1645;6540;;;;;6480;3085;1045;2350;2,2;21944;5846;;382;;271;12;10;1;0;0;88;5;24;76;54;22;93;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2470;280;890;270;160;15;315;410;125;3560;2790;770;0,5;5532;100;0,4;0,5;0,3;0,4;50,2;64;64;0;"      2525";6;1;8711
"Schildersbuurt-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05182916";"1";9555;4705;4850;1665;1395;2480;2560;1445;5330;2780;1115;330;1105;615;7825;1105;135;3125;480;4695;;;;;4345;2075;690;1580;2,2;20553;4260;;228;;264;16;14;1;0;0;84;4;15;85;75;10;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1230;70;305;155;100;10;195;270;120;2175;1750;425;0,5;4683;105;0,4;0,3;0,4;0,5;47,6;47;46;1;"      2526";3;1;8907
"Schildersbuurt-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05182917";"1";6665;3275;3390;1205;965;1670;1880;940;3620;2085;750;210;440;530;5700;440;90;2190;435;3500;;;;;2855;1205;465;1185;2,3;19124;2634;;153;;272;16;14;2;0;0;84;2;15;85;79;7;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;855;90;270;80;60;5;120;165;65;1600;1320;280;0,6;4588;45;0,5;0,4;0,3;0,3;49,7;35;35;0;"      2526";6;1;8202
"Wijk 30 Transvaalkwartier";"'s-Gravenhage                           ";"Wijk      ";"WK051830  ";"1";16360;8495;7870;2925;2375;5015;4180;1865;9860;4525;1540;435;1020;3955;11385;1020;490;4565;3465;6820;;;;;7390;3530;1270;2580;2,2;19970;6205;;507;;276;15;13;1;0;0;85;4;28;72;43;29;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3790;640;1585;430;150;20;375;450;140;4195;3195;1000;0,6;5124;130;0,4;0,3;0,3;0,3;52,6;82;82;0;"         .";;1;8109
"Transvaalkwartier-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05183032";"1";4075;2010;2060;740;515;1330;990;495;2450;1040;470;120;320;695;3055;320;100;1180;595;1880;;;;;1970;1005;310;660;2,1;22052;1809;;137;;242;5;5;0;0;0;95;4;10;90;66;24;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;710;95;260;95;30;5;90;90;40;895;705;190;0,5;4851;30;0,5;0,3;0,3;0,3;52,3;18;18;0;"      2571";1;1;9044
"Transvaalkwartier-Midden";"'s-Gravenhage                           ";"Buurt     ";"BU05183033";"1";4975;2545;2435;945;700;1445;1195;695;2865;1470;475;170;325;985;3670;325;115;1545;870;2120;;;;;2145;960;400;780;2,3;18216;1860;;184;;288;16;15;1;0;0;84;5;26;74;43;31;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100;135;440;145;40;10;120;160;50;1315;970;345;0,6;4808;45;0,4;0,4;0,5;0,4;52,6;27;27;0;"      2572";4;1;8197
"Transvaalkwartier-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05183034";"1";7305;3935;3375;1240;1160;2240;1990;675;4545;2015;595;155;375;2275;4660;375;275;1840;2000;2820;;;;;3270;1565;565;1140;2,2;20233;2536;;186;;292;21;18;3;0;0;79;4;42;58;27;31;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1980;410;885;185;75;5;160;205;50;1985;1520;465;0,6;5502;55;0,3;0,3;0,2;0,3;52,9;36;36;0;"      2572";2;1;7374
"Wijk 31 Rustenburg en Oostbroek";"'s-Gravenhage                           ";"Wijk      ";"WK051831  ";"1";19095;10000;9090;2880;2655;7205;4745;1610;12740;4550;1420;385;5060;6810;7225;5060;1065;2800;5750;4420;;;;;9865;4910;2155;2795;1,9;20351;8529;;449;;255;9;8;1;0;0;91;5;53;46;8;39;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4320;600;2000;350;195;30;525;385;240;5655;4605;1050;0,6;6027;325;0,5;0,4;0,3;0,5;53,9;95;94;1;"         .";;1;7559
"Rustenburg";"'s-Gravenhage                           ";"Buurt     ";"BU05183130";"1";6160;3205;2950;915;755;2235;1575;680;3955;1500;520;185;2355;1800;2000;2355;310;845;1485;1160;;;;;3200;1545;720;940;1,9;18237;2970;;95;;255;21;19;2;0;0;79;6;53;46;16;30;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1130;115;510;100;60;10;150;115;70;1945;1600;345;0,6;5765;170;0,7;0,6;0,4;0,5;52,7;34;34;1;"      2574";2;1;7633
"Oostbroek-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05183131";"1";4580;2390;2200;645;635;1845;1110;350;3160;1025;325;75;1130;1580;1870;1135;235;705;1340;1165;;;;;2440;1270;555;625;1,9;20345;2079;;163;;260;1;1;0;0;0;99;6;54;46;0;46;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1050;145;405;110;55;5;140;115;75;1340;1085;255;0,5;5947;55;0,3;0,4;0,3;0,7;52,9;23;23;0;"      2573";2;1;8348
"Oostbroek-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05183135";"1";8355;4410;3945;1320;1265;3125;2065;580;5625;2030;570;130;1570;3435;3345;1570;515;1250;2925;2100;;;;;4230;2100;890;1235;2;22257;3480;;191;;252;2;2;0;0;0;98;4;53;47;5;42;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2140;340;1080;145;80;15;230;155;95;2370;1920;450;0,6;6310;100;0,5;0,3;0,3;0,5;55,3;38;38;0;"      2573";2;1;7015
"Wijk 32 Leyenburg";"'s-Gravenhage                           ";"Wijk      ";"WK051832  ";"1";17020;8365;8660;2405;2040;5630;4040;2910;10030;4640;1695;660;8260;3385;5380;8255;720;2225;2665;3160;;;;;9150;4685;2025;2435;1,8;13205;8492;;748;;282;10;8;1;0;0;90;5;55;45;13;32;92;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2535;165;880;235;175;35;420;415;210;5735;4745;990;0,6;4448;415;0,7;0,5;0,4;0,6;47,2;135;129;6;"         .";;1;5978
"Leyenburg";"'s-Gravenhage                           ";"Buurt     ";"BU05183284";"1";17025;8365;8660;2405;2040;5630;4040;2910;10030;4640;1695;660;8260;3385;5385;8255;720;2230;2665;3155;;;;;9150;4685;2030;2435;1,8;13205;8492;;748;;282;10;8;1;0;0;90;5;55;45;13;32;92;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2535;165;880;235;175;35;420;415;210;5735;4745;990;0,6;4448;415;0,7;0,5;0,4;0,6;47,2;135;129;6;"      2547";5;1;5978
"Wijk 33 Bouwlust";"'s-Gravenhage                           ";"Wijk      ";"WK051833  ";"1";29485;14550;14930;5560;3920;8290;7320;4390;16790;8320;3275;1100;6625;4100;18755;6625;810;8380;3295;10375;;;;;14230;7105;2300;4825;2,1;7092;12877;;935;;275;18;12;4;1;1;82;4;26;74;61;12;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4155;430;1365;360;340;65;625;775;205;9340;7370;1970;0,7;2246;390;0,8;0,6;0,5;0,6;20,1;428;416;13;"         .";;1;3434
"Venen, Oorden en Raden";"'s-Gravenhage                           ";"Buurt     ";"BU05183387";"1";8400;4265;4140;1665;1130;2390;2175;1045;4820;2370;960;245;1560;1010;5830;1560;215;2525;790;3310;;;;;3955;1925;610;1420;2,1;10560;3744;;284;;262;18;12;5;0;1;82;5;24;76;55;21;97;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1250;145;430;115;110;10;180;215;45;2610;2075;535;0,7;3283;125;0,6;0,4;0,3;0,4;22,2;81;80;2;"      2544";1;1;3556
"Zijden, Steden en Zichten";"'s-Gravenhage                           ";"Buurt     ";"BU05183396";"1";7850;3935;3915;1470;1035;2315;1955;1075;4480;2225;900;245;1625;1045;5180;1630;215;2305;825;2870;;;;;3790;1800;675;1315;2,1;8222;3517;;328;;248;14;10;3;1;0;86;3;27;73;62;11;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1150;135;405;85;70;15;155;230;50;2550;2035;515;0,7;2672;85;0,5;0,4;0,2;0,4;20,3;98;95;3;"      2543";3;1;3753
"Dreven en Gaarden";"'s-Gravenhage                           ";"Buurt     ";"BU05183398";"1";10805;5285;5520;2065;1435;3030;2550;1720;6225;2955;1180;450;2205;1510;7095;2210;320;3210;1190;3880;;;;;5145;2540;825;1780;2,1;10857;4678;;291;;255;17;14;3;0;0;83;4;24;76;67;9;98;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1515;145;505;130;135;15;220;280;85;3280;2635;645;0,6;3293;135;0,8;0,6;0,5;0,6;20,4;100;100;0;"      2542";2;1;3438
"De Uithof";"'s-Gravenhage                           ";"Buurt     ";"BU05183399";"1";2420;1060;1360;355;320;550;640;555;1265;765;230;160;1230;545;650;1230;55;340;485;315;;;;;1340;840;195;310;1,8;1716;938;;32;;522;45;14;9;8;14;55;4;44;56;55;1;66;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;5;25;25;20;25;70;45;20;895;625;270;0,7;635;45;1,8;1,7;1,5;1,6;11,2;149;141;8;"      2544";1;2;1671
"Wijk 34 Morgenstond";"'s-Gravenhage                           ";"Wijk      ";"WK051834  ";"1";20790;10800;9990;3740;2275;6920;5285;2565;12380;5495;2355;560;4780;2970;13035;4785;645;5720;2325;7315;;;;;10565;5505;1745;3310;1,9;12364;10161;;629;;262;10;8;2;0;0;90;4;24;76;63;12;92;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3385;255;1180;375;245;40;510;625;150;6620;5285;1335;0,6;3937;335;0,5;0,5;0,4;0,5;31,1;169;168;1;"         .";;1;4560
"Morgenstond-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05183480";"1";6710;3550;3160;1195;715;2385;1765;660;4205;1530;815;160;1265;1315;4135;1265;245;1675;1075;2455;;;;;3395;1820;525;1055;1,9;14182;3192;;182;;226;2;2;0;0;0;98;3;15;85;70;15;92;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1095;105;495;85;75;10;130;155;40;1905;1545;360;0,6;4027;105;0,5;0,6;0,4;0,6;28,2;49;47;1;"      2541";4;1;4251
"Morgenstond-West";"'s-Gravenhage                           ";"Buurt     ";"BU05183488";"1";7955;3990;3965;1470;935;2415;2000;1135;4385;2535;785;255;1980;890;5085;1975;230;2445;660;2640;;;;;3730;1700;705;1325;2,1;13085;3486;;186;;318;22;18;4;0;0;78;3;43;57;49;8;89;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1390;85;405;185;100;20;230;305;60;2845;2230;615;0,8;4678;155;0,5;0,6;0,4;0,4;29,7;61;61;0;"      2545";2;1;4783
"Morgenstond-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05183489";"1";6125;3255;2860;1080;630;2125;1520;770;3790;1430;755;150;1545;765;3820;1540;175;1600;595;2215;;;;;3440;1985;515;935;1,8;10199;3483;;261;;238;6;5;1;0;0;94;8;14;86;70;15;95;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895;70;280;100;70;10;150;170;50;1870;1510;360;0,5;3117;75;0,7;0,4;0,4;0,4;36,2;60;60;0;"      2541";6;1;4618
"Wijk 35 Zuiderpark";"'s-Gravenhage                           ";"Wijk      ";"WK051835  ";"1";180;85;95;10;0;15;60;90;55;50;50;25;100;10;65;100;0;5;10;60;;;;;130;100;15;15;1,4;180;101;;47;;212;1;0;0;0;1;99;2;0;100;99;1;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;0;0;15;0;5;10;10;10;55;45;10;0,4;57;5;1;0,3;0,3;0,5;53,2;108;98;10;"         .";;1;5393
"Zuiderpark";"'s-Gravenhage                           ";"Buurt     ";"BU05183536";"1";175;85;90;10;0;15;55;90;55;50;50;25;95;10;65;95;0;5;10;60;;;;;130;95;15;15;1,4;180;101;;47;;212;1;0;0;0;1;99;2;0;100;99;1;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;0;0;15;0;5;10;10;10;55;45;10;0,4;57;5;1;0,3;0,3;0,5;53,2;108;98;10;"      2533";3;1;5393
"Wijk 36 Moerwijk";"'s-Gravenhage                           ";"Wijk      ";"WK051836  ";"1";21640;11415;10225;4075;2745;6950;5355;2520;13470;5115;2510;545;4165;3265;14215;4165;630;5845;2635;8370;;;;;11125;6050;1685;3385;1,9;12127;10585;;435;;230;9;8;1;0;0;91;5;17;83;66;17;93;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3150;265;1120;305;230;25;495;565;155;6250;5075;1175;0,6;3503;320;0,7;0,6;0,5;0,5;41,3;180;178;2;"         .";;1;4374
"Moerwijk-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05183620";"1";3400;1835;1570;670;340;1190;810;390;2090;805;435;70;645;435;2325;645;100;1030;340;1295;;;;;1750;1015;230;510;1,9;8856;1763;;114;;247;11;10;1;0;0;89;12;16;84;75;9;83;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515;25;150;65;35;5;90;110;30;1025;800;220;0,6;2662;55;0,3;0,5;0,2;0,4;41,1;39;38;0;"      2531";2;1;3919
"Moerwijk-West";"'s-Gravenhage                           ";"Buurt     ";"BU05183637";"1";6380;3320;3060;1270;750;1750;1720;885;3880;1425;885;190;1160;665;4555;1165;150;1720;510;2835;;;;;3340;1810;495;1040;1,9;12533;3323;;187;;204;5;4;1;0;0;95;4;5;95;72;23;97;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745;55;235;115;55;5;105;145;30;1705;1420;285;0,5;3350;70;0,6;0,5;0,4;0,5;41,6;51;51;0;"      2533";2;1;4297
"Moerwijk-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05183638";"1";7075;3755;3320;1100;1075;2310;1870;715;4535;1675;705;165;1325;1820;3930;1325;275;1490;1545;2445;;;;;3715;2000;635;1080;1,9;15093;3148;;71;;244;9;8;1;0;0;91;4;33;67;47;20;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1255;150;580;80;70;5;180;125;65;2035;1685;350;0,5;4340;125;0,8;0,9;0,6;0,6;49;47;47;1;"      2531";3;1;5105
"Moerwijk-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05183639";"1";4785;2505;2280;1035;580;1690;950;530;2970;1215;485;115;1035;340;3405;1035;105;1600;240;1805;;;;;2310;1225;325;755;2;11323;2351;;63;;238;14;12;3;0;0;86;3;15;85;76;9;87;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635;35;150;45;65;10;115;190;25;1490;1170;320;0,6;3525;70;0,8;0,6;0,4;0,5;29,5;43;42;1;"      2532";2;1;3864
